Date of flight,Origin,Destination,Flight number,Flight_times,Model,STD,ATD,STA,ATA
28 Oct 2019,SYX,KBP,PS7878,12:39,UR-GEA,8:00 PM,9:00 PM,8:50 AM,Landed 9:39 AM
28 Oct 2019,KBP,SYX,PS7877,11:06,UR-GEA,6:50 AM,8:38 AM,6:00 PM,Landed 7:44 PM
27 Oct 2019,YYZ,KBP,PS242,8:42,UR-GEA,3:15 AM,3:48 AM,1:05 PM,Landed 12:30 PM
26 Oct 2019,KBP,YYZ,PS241,9:48,UR-GEA,8:20 AM,8:47 AM,6:35 PM,Landed 6:35 PM
25 Oct 2019,BKK,KBP,PS272,10:36,UR-GEA,4:25 AM,4:52 AM,3:30 PM,Landed 3:28 PM
24 Oct 2019,KBP,BKK,PS271,9:33,UR-GEA,4:25 PM,5:17 PM,2:45 AM,Landed 2:50 AM
24 Oct 2019,YYZ,KBP,PS242,9:00,UR-GEA,3:15 AM,3:29 AM,1:05 PM,Landed 12:29 PM
23 Oct 2019,KBP,YYZ,PS241,9:48,UR-GEA,8:20 AM,8:41 AM,6:35 PM,Landed 6:28 PM
23 Oct 2019,TLV,KBP,PS778,2:50,UR-GEA,2:30 AM,3:31 AM,5:40 AM,Landed 6:21 AM
22 Oct 2019,KBP,TLV,PS777,2:44,UR-GEA,4:30 PM,5:28 PM,7:40 PM,Landed 8:12 PM
22 Oct 2019,DEL,KBP,PS392,6:48,UR-GEA,4:30 AM,4:54 AM,12:20 PM,Landed 11:41 AM
21 Oct 2019,KBP,DEL,PS391,6:26,UR-GEA,5:55 PM,6:38 PM,12:50 AM,Landed 1:04 AM
21 Oct 2019,BKK,KBP,PS272,10:48,UR-GEA,4:25 AM,4:25 AM,3:30 PM,Landed 3:13 PM
20 Oct 2019,KBP,BKK,PS271,9:38,UR-GEA,4:25 PM,4:37 PM,2:45 AM,Landed 2:14 AM
20 Oct 2019,YYZ,KBP,PS242,9:05,UR-GEA,3:15 AM,3:18 AM,1:05 PM,Landed 12:23 PM
